      0.04959958     -0.04097209     -0.00432000
      0.04777153     -0.03531029     -0.00432000
      0.04777153      0.03531029     -0.00432000
      0.04959958      0.04097209     -0.00432000
      0.05450380     -0.03709743     -0.00432000
      0.05285214     -0.03167956     -0.00432000
      0.05120523     -0.02662667     -0.00432000
      0.05120523      0.02662667     -0.00432000
      0.05285214      0.03167956     -0.00432000
      0.05450380      0.03709743     -0.00432000
      0.05845428     -0.02812427     -0.00432000
      0.05705929     -0.02326579     -0.00432000
      0.05582386     -0.01860929     -0.00432000
      0.05476241     -0.01419696     -0.00432000
      0.05476241      0.01419696     -0.00432000
      0.05582386      0.01860929     -0.00432000
      0.05705929      0.02326579     -0.00432000
      0.05845428      0.02812427     -0.00432000
      0.06253935     -0.01508867     -0.00432000
      0.06180415     -0.01063871     -0.00432000
      0.06129460     -0.00631739     -0.00432000
      0.06103397     -0.00208226     -0.00432000
      0.06103397      0.00208226     -0.00432000
      0.06129460      0.00631739     -0.00432000
      0.06180415      0.01063871     -0.00432000
      0.06253935      0.01508867     -0.00432000
     -0.06253935     -0.01508867     -0.01296000
     -0.06180415     -0.01063871     -0.01296000
     -0.06129460     -0.00631739     -0.01296000
     -0.06103397     -0.00208226     -0.01296000
     -0.06103397      0.00208226     -0.01296000
     -0.06129460      0.00631739     -0.01296000
     -0.06180415      0.01063871     -0.01296000
     -0.06253935      0.01508867     -0.01296000
     -0.05845428     -0.02812427     -0.01296000
     -0.05705929     -0.02326579     -0.01296000
     -0.05582386     -0.01860929     -0.01296000
     -0.05476241     -0.01419696     -0.01296000
     -0.05476241      0.01419696     -0.01296000
     -0.05582386      0.01860929     -0.01296000
     -0.05705929      0.02326579     -0.01296000
     -0.05845428      0.02812427     -0.01296000
     -0.05450380     -0.03709743     -0.01296000
     -0.05285214     -0.03167956     -0.01296000
     -0.05120523     -0.02662667     -0.01296000
     -0.05120523      0.02662667     -0.01296000
     -0.05285214      0.03167956     -0.01296000
     -0.05450380      0.03709743     -0.01296000
     -0.04959958     -0.04097209     -0.01296000
     -0.04777153     -0.03531029     -0.01296000
     -0.04777153      0.03531029     -0.01296000
     -0.04959958      0.04097209     -0.01296000
     -0.04513623     -0.04508129     -0.01296000
     -0.04320915     -0.03910838     -0.01296000
     -0.04320915      0.03910838     -0.01296000
     -0.04508129      0.04513623     -0.01296000
     -0.04097209     -0.04959958     -0.01296000
     -0.03910838     -0.04320915     -0.01296000
     -0.03910838      0.04320915     -0.01296000
     -0.04097209      0.04959958     -0.01296000
     -0.03709743     -0.05450380     -0.01296000
     -0.03531029     -0.04777153     -0.01296000
     -0.03531029      0.04777153     -0.01296000
     -0.03709743      0.05450380     -0.01296000
     -0.03167956     -0.05285214     -0.01296000
     -0.03167956      0.05285214     -0.01296000
     -0.02812427     -0.05845428     -0.01296000
     -0.02662667     -0.05120523     -0.01296000
     -0.02662667      0.05120523     -0.01296000
     -0.02812427      0.05845428     -0.01296000
     -0.02326579     -0.05705929     -0.01296000
     -0.02326579      0.05705929     -0.01296000
     -0.01860929     -0.05582386     -0.01296000
     -0.01860929      0.05582386     -0.01296000
     -0.01508867     -0.06253935     -0.01296000
     -0.01419696     -0.05476241     -0.01296000
     -0.01419696      0.05476241     -0.01296000
     -0.01508867      0.06253935     -0.01296000
     -0.01063871     -0.06180415     -0.01296000
     -0.01063871      0.06180415     -0.01296000
     -0.00631739     -0.06129460     -0.01296000
     -0.00631739      0.06129460     -0.01296000
     -0.00208226     -0.06103397     -0.01296000
     -0.00208226      0.06103397     -0.01296000
      0.00208226     -0.06103397     -0.01296000
      0.00208226      0.06103397     -0.01296000
      0.00631739     -0.06129460     -0.01296000
      0.00631739      0.06129460     -0.01296000
      0.01063871     -0.06180415     -0.01296000
      0.01063871      0.06180415     -0.01296000
      0.01508867     -0.06253935     -0.01296000
      0.01419696     -0.05476241     -0.01296000
      0.01419696      0.05476241     -0.01296000
      0.01508867      0.06253935     -0.01296000
      0.01860929     -0.05582386     -0.01296000
      0.01860929      0.05582386     -0.01296000
      0.02326579     -0.05705929     -0.01296000
      0.02326579      0.05705929     -0.01296000
      0.02812427     -0.05845428     -0.01296000
      0.02662667     -0.05120523     -0.01296000
      0.02662667      0.05120523     -0.01296000
      0.02812427      0.05845428     -0.01296000
      0.03167956     -0.05285214     -0.01296000
      0.03167956      0.05285214     -0.01296000
      0.03709743     -0.05450380     -0.01296000
      0.03531029     -0.04777153     -0.01296000
      0.03531029      0.04777153     -0.01296000
      0.03709743      0.05450380     -0.01296000
      0.04097209     -0.04959958     -0.01296000
      0.03910838     -0.04320915     -0.01296000
      0.03910838      0.04320915     -0.01296000
      0.04097209      0.04959958     -0.01296000
      0.04513623     -0.04508129     -0.01296000
      0.04320915     -0.03910838     -0.01296000
      0.04320915      0.03910838     -0.01296000
      0.04508129      0.04513623     -0.01296000
      0.04959958     -0.04097209     -0.01296000
      0.04777153     -0.03531029     -0.01296000
      0.04777153      0.03531029     -0.01296000
      0.04959958      0.04097209     -0.01296000
      0.05450380     -0.03709743     -0.01296000
      0.05285214     -0.03167956     -0.01296000
      0.05120523     -0.02662667     -0.01296000
      0.05120523      0.02662667     -0.01296000
      0.05285214      0.03167956     -0.01296000
      0.05450380      0.03709743     -0.01296000
      0.05845428     -0.02812427     -0.01296000
      0.05705929     -0.02326579     -0.01296000
      0.05582386     -0.01860929     -0.01296000
      0.05476241     -0.01419696     -0.01296000
      0.05476241      0.01419696     -0.01296000
      0.05582386      0.01860929     -0.01296000
      0.05705929      0.02326579     -0.01296000
      0.05845428      0.02812427     -0.01296000
      0.06253935     -0.01508867     -0.01296000
      0.06180415     -0.01063871     -0.01296000
      0.06129460     -0.00631739     -0.01296000
      0.06103397     -0.00208226     -0.01296000
      0.06103397      0.00208226     -0.01296000
      0.06129460      0.00631739     -0.01296000
      0.06180415      0.01063871     -0.01296000
      0.06253935      0.01508867     -0.01296000
     -0.06253935     -0.01508867     -0.02160000
     -0.06180415     -0.01063871     -0.02160000
     -0.06129460     -0.00631739     -0.02160000
     -0.06103397     -0.00208226     -0.02160000
     -0.06103397      0.00208226     -0.02160000
     -0.06129460      0.00631739     -0.02160000
     -0.06180415      0.01063871     -0.02160000
     -0.06253935      0.01508867     -0.02160000
     -0.05845428     -0.02812427     -0.02160000
     -0.05705929     -0.02326579     -0.02160000
     -0.05582386     -0.01860929     -0.02160000
     -0.05476241     -0.01419696     -0.02160000
     -0.05476241      0.01419696     -0.02160000
     -0.05582386      0.01860929     -0.02160000
     -0.05705929      0.02326579     -0.02160000
     -0.05845428      0.02812427     -0.02160000
     -0.05450380     -0.03709743     -0.02160000
     -0.05285214     -0.03167956     -0.02160000
     -0.05120523     -0.02662667     -0.02160000
     -0.05120523      0.02662667     -0.02160000
     -0.05285214      0.03167956     -0.02160000
     -0.05450380      0.03709743     -0.02160000
     -0.04959958     -0.04097209     -0.02160000
     -0.04777153     -0.03531029     -0.02160000
     -0.04777153      0.03531029     -0.02160000
     -0.04959958      0.04097209     -0.02160000
     -0.04513623     -0.04508129     -0.02160000
     -0.04320915     -0.03910838     -0.02160000
     -0.04320915      0.03910838     -0.02160000
     -0.04508129      0.04513623     -0.02160000
     -0.04097209     -0.04959958     -0.02160000
     -0.03910838     -0.04320915     -0.02160000
     -0.03910838      0.04320915     -0.02160000
     -0.04097209      0.04959958     -0.02160000
     -0.03709743     -0.05450380     -0.02160000
     -0.03531029     -0.04777153     -0.02160000
     -0.03531029      0.04777153     -0.02160000
     -0.03709743      0.05450380     -0.02160000
     -0.03167956     -0.05285214     -0.02160000
     -0.03167956      0.05285214     -0.02160000
     -0.02812427     -0.05845428     -0.02160000
     -0.02662667     -0.05120523     -0.02160000
     -0.02662667      0.05120523     -0.02160000
     -0.02812427      0.05845428     -0.02160000
     -0.02326579     -0.05705929     -0.02160000
     -0.02326579      0.05705929     -0.02160000
     -0.01860929     -0.05582386     -0.02160000
     -0.01860929      0.05582386     -0.02160000
     -0.01508867     -0.06253935     -0.02160000
     -0.01419696     -0.05476241     -0.02160000
     -0.01419696      0.05476241     -0.02160000
     -0.01508867      0.06253935     -0.02160000
     -0.01063871     -0.06180415     -0.02160000
     -0.01063871      0.06180415     -0.02160000
     -0.00631739     -0.06129460     -0.02160000
     -0.00631739      0.06129460     -0.02160000
     -0.00208226     -0.06103397     -0.02160000
     -0.00208226      0.06103397     -0.02160000
      0.00208226     -0.06103397     -0.02160000
      0.00208226      0.06103397     -0.02160000
      0.00631739     -0.06129460     -0.02160000
      0.00631739      0.06129460     -0.02160000
      0.01063871     -0.06180415     -0.02160000
      0.01063871      0.06180415     -0.02160000
      0.01508867     -0.06253935     -0.02160000
      0.01419696     -0.05476241     -0.02160000
      0.01419696      0.05476241     -0.02160000
      0.01508867      0.06253935     -0.02160000
      0.01860929     -0.05582386     -0.02160000
      0.01860929      0.05582386     -0.02160000
      0.02326579     -0.05705929     -0.02160000
      0.02326579      0.05705929     -0.02160000
      0.02812427     -0.05845428     -0.02160000
      0.02662667     -0.05120523     -0.02160000
      0.02662667      0.05120523     -0.02160000
      0.02812427      0.05845428     -0.02160000
      0.03167956     -0.05285214     -0.02160000
      0.03167956      0.05285214     -0.02160000
      0.03709743     -0.05450380     -0.02160000
      0.03531029     -0.04777153     -0.02160000
      0.03531029      0.04777153     -0.02160000
      0.03709743      0.05450380     -0.02160000
      0.04097209     -0.04959958     -0.02160000
      0.03910838     -0.04320915     -0.02160000
      0.03910838      0.04320915     -0.02160000
      0.04097209      0.04959958     -0.02160000
      0.04513623     -0.04508129     -0.02160000
      0.04320915     -0.03910838     -0.02160000
      0.04320915      0.03910838     -0.02160000
      0.04508129      0.04513623     -0.02160000
      0.04959958     -0.04097209     -0.02160000
      0.04777153     -0.03531029     -0.02160000
      0.04777153      0.03531029     -0.02160000
      0.04959958      0.04097209     -0.02160000
      0.05450380     -0.03709743     -0.02160000
      0.05285214     -0.03167956     -0.02160000
      0.05120523     -0.02662667     -0.02160000
      0.05120523      0.02662667     -0.02160000
      0.05285214      0.03167956     -0.02160000
      0.05450380      0.03709743     -0.02160000
      0.05845428     -0.02812427     -0.02160000
      0.05705929     -0.02326579     -0.02160000
      0.05582386     -0.01860929     -0.02160000
      0.05476241     -0.01419696     -0.02160000
      0.05476241      0.01419696     -0.02160000
      0.05582386      0.01860929     -0.02160000
      0.05705929      0.02326579     -0.02160000
      0.05845428      0.02812427     -0.02160000
      0.06253935     -0.01508867     -0.02160000
      0.06180415     -0.01063871     -0.02160000
      0.06129460     -0.00631739     -0.02160000
      0.06103397     -0.00208226     -0.02160000
      0.06103397      0.00208226     -0.02160000
      0.06129460      0.00631739     -0.02160000
      0.06180415      0.01063871     -0.02160000
      0.06253935      0.01508867     -0.02160000
     -0.06253935     -0.01508867     -0.03024000
     -0.06180415     -0.01063871     -0.03024000
     -0.06129460     -0.00631739     -0.03024000
     -0.06103397     -0.00208226     -0.03024000
     -0.06103397      0.00208226     -0.03024000
     -0.06129460      0.00631739     -0.03024000
     -0.06180415      0.01063871     -0.03024000
     -0.06253935      0.01508867     -0.03024000
     -0.05845428     -0.02812427     -0.03024000
     -0.05705929     -0.02326579     -0.03024000
     -0.05582386     -0.01860929     -0.03024000
     -0.05476241     -0.01419696     -0.03024000
     -0.05476241      0.01419696     -0.03024000
     -0.05582386      0.01860929     -0.03024000
     -0.05705929      0.02326579     -0.03024000
     -0.05845428      0.02812427     -0.03024000
     -0.05450380     -0.03709743     -0.03024000
     -0.05285214     -0.03167956     -0.03024000
     -0.05120523     -0.02662667     -0.03024000
     -0.05120523      0.02662667     -0.03024000
     -0.05285214      0.03167956     -0.03024000
     -0.05450380      0.03709743     -0.03024000
     -0.04959958     -0.04097209     -0.03024000
     -0.04777153     -0.03531029     -0.03024000
     -0.04777153      0.03531029     -0.03024000
     -0.04959958      0.04097209     -0.03024000
     -0.04513623     -0.04508129     -0.03024000
     -0.04320915     -0.03910838     -0.03024000
     -0.04320915      0.03910838     -0.03024000
     -0.04508129      0.04513623     -0.03024000
     -0.04097209     -0.04959958     -0.03024000
     -0.03910838     -0.04320915     -0.03024000
     -0.03910838      0.04320915     -0.03024000
     -0.04097209      0.04959958     -0.03024000
     -0.03709743     -0.05450380     -0.03024000
     -0.03531029     -0.04777153     -0.03024000
     -0.03531029      0.04777153     -0.03024000
     -0.03709743      0.05450380     -0.03024000
     -0.03167956     -0.05285214     -0.03024000
     -0.03167956      0.05285214     -0.03024000
     -0.02812427     -0.05845428     -0.03024000
     -0.02662667     -0.05120523     -0.03024000
     -0.02662667      0.05120523     -0.03024000
     -0.02812427      0.05845428     -0.03024000
     -0.02326579     -0.05705929     -0.03024000
     -0.02326579      0.05705929     -0.03024000
     -0.01860929     -0.05582386     -0.03024000
     -0.01860929      0.05582386     -0.03024000
     -0.01508867     -0.06253935     -0.03024000
     -0.01419696     -0.05476241     -0.03024000
     -0.01419696      0.05476241     -0.03024000
     -0.01508867      0.06253935     -0.03024000
     -0.01063871     -0.06180415     -0.03024000
     -0.01063871      0.06180415     -0.03024000
     -0.00631739     -0.06129460     -0.03024000
     -0.00631739      0.06129460     -0.03024000
     -0.00208226     -0.06103397     -0.03024000
     -0.00208226      0.06103397     -0.03024000
      0.00208226     -0.06103397     -0.03024000
      0.00208226      0.06103397     -0.03024000
      0.00631739     -0.06129460     -0.03024000
      0.00631739      0.06129460     -0.03024000
      0.01063871     -0.06180415     -0.03024000
      0.01063871      0.06180415     -0.03024000
      0.01508867     -0.06253935     -0.03024000
      0.01419696     -0.05476241     -0.03024000
      0.01419696      0.05476241     -0.03024000
      0.01508867      0.06253935     -0.03024000
      0.01860929     -0.05582386     -0.03024000
      0.01860929      0.05582386     -0.03024000
      0.02326579     -0.05705929     -0.03024000
      0.02326579      0.05705929     -0.03024000
      0.02812427     -0.05845428     -0.03024000
      0.02662667     -0.05120523     -0.03024000
      0.02662667      0.05120523     -0.03024000
      0.02812427      0.05845428     -0.03024000
      0.03167956     -0.05285214     -0.03024000
      0.03167956      0.05285214     -0.03024000
      0.03709743     -0.05450380     -0.03024000
      0.03531029     -0.04777153     -0.03024000
      0.03531029      0.04777153     -0.03024000
      0.03709743      0.05450380     -0.03024000
      0.04097209     -0.04959958     -0.03024000
      0.03910838     -0.04320915     -0.03024000
      0.03910838      0.04320915     -0.03024000
      0.04097209      0.04959958     -0.03024000
      0.04513623     -0.04508129     -0.03024000
      0.04320915     -0.03910838     -0.03024000
      0.04320915      0.03910838     -0.03024000
      0.04508129      0.04513623     -0.03024000
      0.04959958     -0.04097209     -0.03024000
      0.04777153     -0.03531029     -0.03024000
      0.04777153      0.03531029     -0.03024000
      0.04959958      0.04097209     -0.03024000
      0.05450380     -0.03709743     -0.03024000
      0.05285214     -0.03167956     -0.03024000
      0.05120523     -0.02662667     -0.03024000
      0.05120523      0.02662667     -0.03024000
      0.05285214      0.03167956     -0.03024000
      0.05450380      0.03709743     -0.03024000
      0.05845428     -0.02812427     -0.03024000
      0.05705929     -0.02326579     -0.03024000
      0.05582386     -0.01860929     -0.03024000
      0.05476241     -0.01419696     -0.03024000
      0.05476241      0.01419696     -0.03024000
      0.05582386      0.01860929     -0.03024000
      0.05705929      0.02326579     -0.03024000
      0.05845428      0.02812427     -0.03024000
      0.06253935     -0.01508867     -0.03024000
      0.06180415     -0.01063871     -0.03024000
      0.06129460     -0.00631739     -0.03024000
      0.06103397     -0.00208226     -0.03024000
      0.06103397      0.00208226     -0.03024000
      0.06129460      0.00631739     -0.03024000
      0.06180415      0.01063871     -0.03024000
      0.06253935      0.01508867     -0.03024000
     -0.06253935     -0.01508867     -0.03888000
     -0.06180415     -0.01063871     -0.03888000
     -0.06129460     -0.00631739     -0.03888000
     -0.06103397     -0.00208226     -0.03888000
     -0.06103397      0.00208226     -0.03888000
     -0.06129460      0.00631739     -0.03888000
     -0.06180415      0.01063871     -0.03888000
     -0.06253935      0.01508867     -0.03888000
     -0.05845428     -0.02812427     -0.03888000
     -0.05705929     -0.02326579     -0.03888000
     -0.05582386     -0.01860929     -0.03888000
     -0.05476241     -0.01419696     -0.03888000
     -0.05476241      0.01419696     -0.03888000
     -0.05582386      0.01860929     -0.03888000
     -0.05705929      0.02326579     -0.03888000
     -0.05845428      0.02812427     -0.03888000
     -0.05450380     -0.03709743     -0.03888000
     -0.05285214     -0.03167956     -0.03888000
     -0.05120523     -0.02662667     -0.03888000
     -0.05120523      0.02662667     -0.03888000
     -0.05285214      0.03167956     -0.03888000
     -0.05450380      0.03709743     -0.03888000
     -0.04959958     -0.04097209     -0.03888000
     -0.04777153     -0.03531029     -0.03888000
     -0.04777153      0.03531029     -0.03888000
     -0.04959958      0.04097209     -0.03888000
     -0.04513623     -0.04508129     -0.03888000
     -0.04320915     -0.03910838     -0.03888000
     -0.04320915      0.03910838     -0.03888000
     -0.04508129      0.04513623     -0.03888000
     -0.04097209     -0.04959958     -0.03888000
     -0.03910838     -0.04320915     -0.03888000
     -0.03910838      0.04320915     -0.03888000
     -0.04097209      0.04959958     -0.03888000
     -0.03709743     -0.05450380     -0.03888000
     -0.03531029     -0.04777153     -0.03888000
     -0.03531029      0.04777153     -0.03888000
     -0.03709743      0.05450380     -0.03888000
     -0.03167956     -0.05285214     -0.03888000
     -0.03167956      0.05285214     -0.03888000
     -0.02812427     -0.05845428     -0.03888000
     -0.02662667     -0.05120523     -0.03888000
     -0.02662667      0.05120523     -0.03888000
     -0.02812427      0.05845428     -0.03888000
     -0.02326579     -0.05705929     -0.03888000
     -0.02326579      0.05705929     -0.03888000
     -0.01860929     -0.05582386     -0.03888000
     -0.01860929      0.05582386     -0.03888000
     -0.01508867     -0.06253935     -0.03888000
     -0.01419696     -0.05476241     -0.03888000
     -0.01419696      0.05476241     -0.03888000
     -0.01508867      0.06253935     -0.03888000
     -0.01063871     -0.06180415     -0.03888000
     -0.01063871      0.06180415     -0.03888000
     -0.00631739     -0.06129460     -0.03888000
     -0.00631739      0.06129460     -0.03888000
     -0.00208226     -0.06103397     -0.03888000
     -0.00208226      0.06103397     -0.03888000
      0.00208226     -0.06103397     -0.03888000
      0.00208226      0.06103397     -0.03888000
      0.00631739     -0.06129460     -0.03888000
      0.00631739      0.06129460     -0.03888000
      0.01063871     -0.06180415     -0.03888000
      0.01063871      0.06180415     -0.03888000
      0.01508867     -0.06253935     -0.03888000
      0.01419696     -0.05476241     -0.03888000
      0.01419696      0.05476241     -0.03888000
      0.01508867      0.06253935     -0.03888000
      0.01860929     -0.05582386     -0.03888000
      0.01860929      0.05582386     -0.03888000
      0.02326579     -0.05705929     -0.03888000
      0.02326579      0.05705929     -0.03888000
      0.02812427     -0.05845428     -0.03888000
      0.02662667     -0.05120523     -0.03888000
      0.02662667      0.05120523     -0.03888000
      0.02812427      0.05845428     -0.03888000
      0.03167956     -0.05285214     -0.03888000
      0.03167956      0.05285214     -0.03888000
      0.03709743     -0.05450380     -0.03888000
      0.03531029     -0.04777153     -0.03888000
      0.03531029      0.04777153     -0.03888000
      0.03709743      0.05450380     -0.03888000
      0.04097209     -0.04959958     -0.03888000
      0.03910838     -0.04320915     -0.03888000
      0.03910838      0.04320915     -0.03888000
      0.04097209      0.04959958     -0.03888000
      0.04513623     -0.04508129     -0.03888000
      0.04320915     -0.03910838     -0.03888000
      0.04320915      0.03910838     -0.03888000
      0.04508129      0.04513623     -0.03888000
      0.04959958     -0.04097209     -0.03888000
      0.04777153     -0.03531029     -0.03888000
      0.04777153      0.03531029     -0.03888000
      0.04959958      0.04097209     -0.03888000
      0.05450380     -0.03709743     -0.03888000
      0.05285214     -0.03167956     -0.03888000
      0.05120523     -0.02662667     -0.03888000
      0.05120523      0.02662667     -0.03888000
      0.05285214      0.03167956     -0.03888000
      0.05450380      0.03709743     -0.03888000
      0.05845428     -0.02812427     -0.03888000
      0.05705929     -0.02326579     -0.03888000
      0.05582386     -0.01860929     -0.03888000
      0.05476241     -0.01419696     -0.03888000
      0.05476241      0.01419696     -0.03888000
      0.05582386      0.01860929     -0.03888000
      0.05705929      0.02326579     -0.03888000
      0.05845428      0.02812427     -0.03888000
      0.06253935     -0.01508867     -0.03888000
      0.06180415     -0.01063871     -0.03888000
      0.06129460     -0.00631739     -0.03888000
      0.06103397     -0.00208226     -0.03888000
      0.06103397      0.00208226     -0.03888000
      0.06129460      0.00631739     -0.03888000
      0.06180415      0.01063871     -0.03888000
      0.06253935      0.01508867     -0.03888000
     -0.06253935     -0.01508867     -0.04752000
     -0.06180415     -0.01063871     -0.04752000
     -0.06129460     -0.00631739     -0.04752000
     -0.06103397     -0.00208226     -0.04752000
     -0.06103397      0.00208226     -0.04752000
     -0.06129460      0.00631739     -0.04752000
     -0.06180415      0.01063871     -0.04752000
     -0.06253935      0.01508867     -0.04752000
     -0.05845428     -0.02812427     -0.04752000
     -0.05705929     -0.02326579     -0.04752000
     -0.05582386     -0.01860929     -0.04752000
     -0.05476241     -0.01419696     -0.04752000
     -0.05476241      0.01419696     -0.04752000
     -0.05582386      0.01860929     -0.04752000
     -0.05705929      0.02326579     -0.04752000
     -0.05845428      0.02812427     -0.04752000
     -0.05450380     -0.03709743     -0.04752000
     -0.05285214     -0.03167956     -0.04752000
     -0.05120523     -0.02662667     -0.04752000
     -0.05120523      0.02662667     -0.04752000
     -0.05285214      0.03167956     -0.04752000
     -0.05450380      0.03709743     -0.04752000
     -0.04959958     -0.04097209     -0.04752000
     -0.04777153     -0.03531029     -0.04752000
     -0.04777153      0.03531029     -0.04752000
     -0.04959958      0.04097209     -0.04752000
     -0.04513623     -0.04508129     -0.04752000
     -0.04320915     -0.03910838     -0.04752000
     -0.04320915      0.03910838     -0.04752000
     -0.04508129      0.04513623     -0.04752000
     -0.04097209     -0.04959958     -0.04752000
     -0.03910838     -0.04320915     -0.04752000
     -0.03910838      0.04320915     -0.04752000
     -0.04097209      0.04959958     -0.04752000
     -0.03709743     -0.05450380     -0.04752000
     -0.03531029     -0.04777153     -0.04752000
     -0.03531029      0.04777153     -0.04752000
     -0.03709743      0.05450380     -0.04752000
     -0.03167956     -0.05285214     -0.04752000
     -0.03167956      0.05285214     -0.04752000
     -0.02812427     -0.05845428     -0.04752000
     -0.02662667     -0.05120523     -0.04752000
     -0.02662667      0.05120523     -0.04752000
     -0.02812427      0.05845428     -0.04752000
     -0.02326579     -0.05705929     -0.04752000
     -0.02326579      0.05705929     -0.04752000
     -0.01860929     -0.05582386     -0.04752000
     -0.01860929      0.05582386     -0.04752000
     -0.01508867     -0.06253935     -0.04752000
     -0.01419696     -0.05476241     -0.04752000
     -0.01419696      0.05476241     -0.04752000
     -0.01508867      0.06253935     -0.04752000
     -0.01063871     -0.06180415     -0.04752000
     -0.01063871      0.06180415     -0.04752000
     -0.00631739     -0.06129460     -0.04752000
     -0.00631739      0.06129460     -0.04752000
     -0.00208226     -0.06103397     -0.04752000
     -0.00208226      0.06103397     -0.04752000
      0.00208226     -0.06103397     -0.04752000
      0.00208226      0.06103397     -0.04752000
      0.00631739     -0.06129460     -0.04752000
      0.00631739      0.06129460     -0.04752000
      0.01063871     -0.06180415     -0.04752000
      0.01063871      0.06180415     -0.04752000
      0.01508867     -0.06253935     -0.04752000
      0.01419696     -0.05476241     -0.04752000
      0.01419696      0.05476241     -0.04752000
      0.01508867      0.06253935     -0.04752000
      0.01860929     -0.05582386     -0.04752000
      0.01860929      0.05582386     -0.04752000
      0.02326579     -0.05705929     -0.04752000
      0.02326579      0.05705929     -0.04752000
      0.02812427     -0.05845428     -0.04752000
      0.02662667     -0.05120523     -0.04752000
      0.02662667      0.05120523     -0.04752000
      0.02812427      0.05845428     -0.04752000
      0.03167956     -0.05285214     -0.04752000
      0.03167956      0.05285214     -0.04752000
      0.03709743     -0.05450380     -0.04752000
      0.03531029     -0.04777153     -0.04752000
      0.03531029      0.04777153     -0.04752000
      0.03709743      0.05450380     -0.04752000
      0.04097209     -0.04959958     -0.04752000
      0.03910838     -0.04320915     -0.04752000
      0.03910838      0.04320915     -0.04752000
