     -0.04505300      0.03154700     -1.00000000
     -0.04559700      0.03075600     -1.00000000
     -0.04612700      0.02995500     -1.00000000
     -0.04664300      0.02914600     -1.00000000
     -0.04714400      0.02832700     -1.00000000
     -0.04763100      0.02750000     -1.00000000
     -0.04810400      0.02666500     -1.00000000
     -0.04856200      0.02582100     -1.00000000
     -0.04900500      0.02496900     -1.00000000
     -0.04943400      0.02411000     -1.00000000
     -0.04984700      0.02324400     -1.00000000
     -0.05024500      0.02237100     -1.00000000
     -0.05062800      0.02149000     -1.00000000
     -0.05099500      0.02060300     -1.00000000
     -0.05134700      0.01971000     -1.00000000
     -0.05168300      0.01881100     -1.00000000
     -0.05200400      0.01790600     -1.00000000
     -0.05230800      0.01699600     -1.00000000
     -0.05259700      0.01608000     -1.00000000
     -0.05286900      0.01516000     -1.00000000
     -0.05312600      0.01423500     -1.00000000
     -0.05336600      0.01330600     -1.00000000
     -0.05359000      0.01237200     -1.00000000
     -0.05379800      0.01143500     -1.00000000
     -0.05398900      0.01049400     -1.00000000
     -0.05416400      0.00955100     -1.00000000
     -0.05432300      0.00860400     -1.00000000
     -0.05446500      0.00765500     -1.00000000
     -0.05459000      0.00670300     -1.00000000
     -0.05469900      0.00574900     -1.00000000
     -0.05479100      0.00479400     -1.00000000
     -0.05486600      0.00383700     -1.00000000
     -0.05492500      0.00287800     -1.00000000
     -0.05496600      0.00191900     -1.00000000
     -0.05499200      0.00096000     -1.00000000
     -0.05500000      0.00000000     -1.00000000
     -0.05499200     -0.00096000     -1.00000000
     -0.05496600     -0.00191900     -1.00000000
     -0.05492500     -0.00287800     -1.00000000
     -0.05486600     -0.00383700     -1.00000000
     -0.05479100     -0.00479400     -1.00000000
     -0.05469900     -0.00574900     -1.00000000
     -0.05459000     -0.00670300     -1.00000000
     -0.05446500     -0.00765500     -1.00000000
     -0.05432300     -0.00860400     -1.00000000
     -0.05416400     -0.00955100     -1.00000000
     -0.05398900     -0.01049400     -1.00000000
     -0.05379800     -0.01143500     -1.00000000
     -0.05359000     -0.01237200     -1.00000000
     -0.05336600     -0.01330600     -1.00000000
     -0.05312600     -0.01423500     -1.00000000
     -0.05286900     -0.01516000     -1.00000000
     -0.05259700     -0.01608000     -1.00000000
     -0.05230800     -0.01699600     -1.00000000
     -0.05200400     -0.01790600     -1.00000000
     -0.05168300     -0.01881100     -1.00000000
     -0.05134700     -0.01971000     -1.00000000
     -0.05099500     -0.02060300     -1.00000000
     -0.05062800     -0.02149000     -1.00000000
     -0.05024500     -0.02237100     -1.00000000
     -0.04984700     -0.02324400     -1.00000000
     -0.04943400     -0.02411000     -1.00000000
     -0.04900500     -0.02496900     -1.00000000
     -0.04856200     -0.02582100     -1.00000000
     -0.04810400     -0.02666500     -1.00000000
     -0.04763100     -0.02750000     -1.00000000
     -0.04714400     -0.02832700     -1.00000000
     -0.04664300     -0.02914600     -1.00000000
     -0.04612700     -0.02995500     -1.00000000
     -0.04559700     -0.03075600     -1.00000000
     -0.04505300     -0.03154700     -1.00000000
     -0.04449600     -0.03232800     -1.00000000
     -0.04392500     -0.03310000     -1.00000000
     -0.04334100     -0.03386100     -1.00000000
     -0.04274300     -0.03461300     -1.00000000
     -0.04213200     -0.03535300     -1.00000000
     -0.04150900     -0.03608300     -1.00000000
     -0.04087300     -0.03680200     -1.00000000
     -0.04022400     -0.03751000     -1.00000000
     -0.03956400     -0.03820600     -1.00000000
     -0.03889100     -0.03889100     -1.00000000
     -0.03820600     -0.03956400     -1.00000000
     -0.03751000     -0.04022400     -1.00000000
     -0.03680200     -0.04087300     -1.00000000
     -0.03608300     -0.04150900     -1.00000000
     -0.03535300     -0.04213200     -1.00000000
     -0.03461300     -0.04274300     -1.00000000
     -0.03386100     -0.04334100     -1.00000000
     -0.03310000     -0.04392500     -1.00000000
     -0.03232800     -0.04449600     -1.00000000
     -0.03154700     -0.04505300     -1.00000000
     -0.03075600     -0.04559700     -1.00000000
     -0.02995500     -0.04612700     -1.00000000
     -0.02914600     -0.04664300     -1.00000000
     -0.02832700     -0.04714400     -1.00000000
     -0.02750000     -0.04763100     -1.00000000
     -0.02666500     -0.04810400     -1.00000000
     -0.02582100     -0.04856200     -1.00000000
     -0.02496900     -0.04900500     -1.00000000
     -0.02411000     -0.04943400     -1.00000000
     -0.02324400     -0.04984700     -1.00000000
     -0.02237100     -0.05024500     -1.00000000
     -0.02149000     -0.05062800     -1.00000000
     -0.02060300     -0.05099500     -1.00000000
     -0.01971000     -0.05134700     -1.00000000
     -0.01881100     -0.05168300     -1.00000000
     -0.01790600     -0.05200400     -1.00000000
     -0.01699600     -0.05230800     -1.00000000
     -0.01608000     -0.05259700     -1.00000000
     -0.01516000     -0.05286900     -1.00000000
     -0.01423500     -0.05312600     -1.00000000
     -0.01330600     -0.05336600     -1.00000000
     -0.01237200     -0.05359000     -1.00000000
     -0.01143500     -0.05379800     -1.00000000
     -0.01049400     -0.05398900     -1.00000000
     -0.00955100     -0.05416400     -1.00000000
     -0.00860400     -0.05432300     -1.00000000
     -0.00765500     -0.05446500     -1.00000000
     -0.00670300     -0.05459000     -1.00000000
     -0.00574900     -0.05469900     -1.00000000
     -0.00479400     -0.05479100     -1.00000000
     -0.00383700     -0.05486600     -1.00000000
     -0.00287800     -0.05492500     -1.00000000
     -0.00191900     -0.05496600     -1.00000000
     -0.00096000     -0.05499200     -1.00000000
      0.00000000     -0.05500000     -1.00000000
      0.00096000     -0.05499200     -1.00000000
      0.00191900     -0.05496600     -1.00000000
      0.00287800     -0.05492500     -1.00000000
      0.00383700     -0.05486600     -1.00000000
      0.00479400     -0.05479100     -1.00000000
      0.00574900     -0.05469900     -1.00000000
      0.00670300     -0.05459000     -1.00000000
      0.00765500     -0.05446500     -1.00000000
      0.00860400     -0.05432300     -1.00000000
      0.00955100     -0.05416400     -1.00000000
      0.01049400     -0.05398900     -1.00000000
      0.01143500     -0.05379800     -1.00000000
      0.01237200     -0.05359000     -1.00000000
      0.01330600     -0.05336600     -1.00000000
      0.01423500     -0.05312600     -1.00000000
      0.01516000     -0.05286900     -1.00000000
      0.01608000     -0.05259700     -1.00000000
      0.01699600     -0.05230800     -1.00000000
      0.01790600     -0.05200400     -1.00000000
      0.01881100     -0.05168300     -1.00000000
      0.01971000     -0.05134700     -1.00000000
      0.02060300     -0.05099500     -1.00000000
      0.02149000     -0.05062800     -1.00000000
      0.02237100     -0.05024500     -1.00000000
      0.02324400     -0.04984700     -1.00000000
      0.02411000     -0.04943400     -1.00000000
      0.02496900     -0.04900500     -1.00000000
      0.02582100     -0.04856200     -1.00000000
      0.02666500     -0.04810400     -1.00000000
      0.02750000     -0.04763100     -1.00000000
      0.02832700     -0.04714400     -1.00000000
      0.02914600     -0.04664300     -1.00000000
      0.02995500     -0.04612700     -1.00000000
      0.03075600     -0.04559700     -1.00000000
      0.03154700     -0.04505300     -1.00000000
      0.03232800     -0.04449600     -1.00000000
      0.03310000     -0.04392500     -1.00000000
      0.03386100     -0.04334100     -1.00000000
      0.03461300     -0.04274300     -1.00000000
      0.03535300     -0.04213200     -1.00000000
      0.03608300     -0.04150900     -1.00000000
      0.03680200     -0.04087300     -1.00000000
      0.03751000     -0.04022400     -1.00000000
      0.03820600     -0.03956400     -1.00000000
      0.03889100     -0.03889100     -1.00000000
      0.03956400     -0.03820600     -1.00000000
      0.04022400     -0.03751000     -1.00000000
      0.04087300     -0.03680200     -1.00000000
      0.04150900     -0.03608300     -1.00000000
      0.04213200     -0.03535300     -1.00000000
      0.04274300     -0.03461300     -1.00000000
      0.04334100     -0.03386100     -1.00000000
      0.04392500     -0.03310000     -1.00000000
      0.04449600     -0.03232800     -1.00000000
      0.04505300     -0.03154700     -1.00000000
      0.04559700     -0.03075600     -1.00000000
      0.04612700     -0.02995500     -1.00000000
      0.04664300     -0.02914600     -1.00000000
      0.04714400     -0.02832700     -1.00000000
      0.04763100     -0.02750000     -1.00000000
      0.04810400     -0.02666500     -1.00000000
      0.04856200     -0.02582100     -1.00000000
      0.04900500     -0.02496900     -1.00000000
      0.04943400     -0.02411000     -1.00000000
      0.04984700     -0.02324400     -1.00000000
      0.05024500     -0.02237100     -1.00000000
      0.05062800     -0.02149000     -1.00000000
      0.05099500     -0.02060300     -1.00000000
      0.05134700     -0.01971000     -1.00000000
      0.05168300     -0.01881100     -1.00000000
      0.05200400     -0.01790600     -1.00000000
      0.05230800     -0.01699600     -1.00000000
      0.05259700     -0.01608000     -1.00000000
      0.05286900     -0.01516000     -1.00000000
      0.05312600     -0.01423500     -1.00000000
      0.05336600     -0.01330600     -1.00000000
      0.05359000     -0.01237200     -1.00000000
      0.05379800     -0.01143500     -1.00000000
      0.05398900     -0.01049500     -1.00000000
      0.05416400     -0.00955100     -1.00000000
      0.05432300     -0.00860400     -1.00000000
      0.05446500     -0.00765500     -1.00000000
      0.05459000     -0.00670300     -1.00000000
      0.05469900     -0.00574900     -1.00000000
      0.05479100     -0.00479400     -1.00000000
      0.05486600     -0.00383700     -1.00000000
      0.05492500     -0.00287800     -1.00000000
      0.05496600     -0.00191900     -1.00000000
      0.05499200     -0.00096000     -1.00000000
